client,transcript,line,timestamp,tool,call_id,status,batched
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2069,2026-07-30T07:06:32.612Z,eval_python,toolu_019TLuFRS7nFXAkmBcRoCHYb,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2185,2026-07-30T07:13:57.160Z,eval_python,toolu_01Lc6sXnoGZwQczTof28JwPf,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2191,2026-07-30T07:14:06.826Z,eval_python,toolu_017HzmWWzU6GKJnSvCcZYikD,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2196,2026-07-30T07:14:15.377Z,eval_python,toolu_01YCQTQY5PEQWJ1cz23ErcJf,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2242,2026-07-30T07:18:05.372Z,get_console_log,toolu_013vhAcpz2nhFmebbdgGih5Y,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2253,2026-07-30T07:19:03.288Z,eval_python,toolu_01QN3xAXMQsxq8ycjvNuSHU8,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2348,2026-07-30T07:35:21.030Z,eval_python,toolu_01UZ1w6ket53HJMMmcWLfRvD,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2355,2026-07-30T07:35:31.404Z,eval_python,toolu_011NU5GgHtw5aE4Sgbqmmge8,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2362,2026-07-30T07:36:02.878Z,eval_python,toolu_01T4MMgtPvuFvdu5ibYGF56H,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2368,2026-07-30T07:39:48.674Z,eval_python,toolu_01MpjuYBvyjZv9M41qGMv3LY,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2375,2026-07-30T07:40:02.102Z,eval_python,toolu_01UpAWUYKMXe9dnSPJEGKdas,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2385,2026-07-30T07:40:14.646Z,eval_python,toolu_01MaRpje7mFXtbQHW4PMYphr,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2391,2026-07-30T07:49:06.406Z,eval_python,toolu_01LDifizUQgfYVckTfyfAcgB,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2398,2026-07-30T07:49:47.643Z,eval_python,toolu_01WXLeXRE6qdY4PHci128grz,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2409,2026-07-30T07:58:47.131Z,eval_python,toolu_018j6xv8D1gmRStrYfLZxE5h,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2416,2026-07-30T08:00:12.652Z,eval_python,toolu_01HMsw9LZdXBUpXtdRRTo42y,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2502,2026-07-30T08:07:14.172Z,eval_python,toolu_01ToVoq5wgKJR273nrrRDFqn,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2509,2026-07-30T08:07:36.185Z,eval_python,toolu_016H1fXjYL36RxB9gEaStn81,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2515,2026-07-30T08:07:44.140Z,eval_python,toolu_01LPmiBgwZouPQmDphz4qP5A,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2538,2026-07-30T08:09:36.097Z,eval_python,toolu_01T9Yk6LNB6bNuCy5ejXMDcr,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2551,2026-07-30T08:11:54.854Z,eval_python,toolu_01Rawn2A4xVFrQK9PCEzxbHK,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2563,2026-07-30T08:12:24.903Z,eval_python,toolu_015ijFU7G8qxkkJRWmgi6szp,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2569,2026-07-30T08:12:55.624Z,eval_python,toolu_017ajdKudyKgCa3w5pCGXPtg,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2575,2026-07-30T08:13:42.191Z,eval_python,toolu_01Vko1KfX7whUwauZhEv9hBK,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2592,2026-07-30T08:15:10.533Z,get_console_log,toolu_01KDHxEB31QjJL7ktTMM7Sip,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2754,2026-07-30T08:28:55.655Z,eval_python,toolu_01AURaujhacNmzDGkx73CNqy,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2760,2026-07-30T08:29:48.348Z,eval_python,toolu_01Jvd2YqJBYqz1gAqjZM2Gy6,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2767,2026-07-30T08:30:06.488Z,eval_python,toolu_01Xxakcw4TLpgnXNE62VkMXp,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2818,2026-07-30T08:34:09.614Z,eval_python,toolu_012qV8Vub7cAv5pWZCC4X2sv,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,2829,2026-07-30T08:34:22.545Z,eval_python,toolu_018hhYAsVdgtgYrnWck5odev,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3013,2026-07-30T09:48:32.674Z,eval_python,toolu_01E9sdbxkKhFcJbNzhooVYKi,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3048,2026-07-30T09:50:31.916Z,eval_python,toolu_01L9RLkU4m29g7FWDZSRXTF4,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3080,2026-07-30T10:14:04.423Z,eval_python,toolu_012WsRzxpU5Zbqrdf912MPDb,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3086,2026-07-30T10:14:16.342Z,eval_python,toolu_01MiE4kwNuznvzhKMboHpxoS,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3110,2026-07-30T10:15:47.364Z,eval_python,toolu_01NYdMpEEVFHc3m9vZJxFnHM,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3181,2026-07-30T10:19:32.391Z,eval_python,toolu_01PZbNECdoaozfxfzuQ9B7Hw,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3245,2026-07-30T10:21:49.852Z,eval_python,toolu_019xHqASvMCtCWLCTLK3GgPi,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3284,2026-07-30T10:24:22.456Z,eval_python,toolu_01Vs5Gn1eJG4HzWfuZ3KeZuZ,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3394,2026-07-30T10:34:37.566Z,eval_python,toolu_01GLB51aU5FaCKMXPEnFDRsT,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3400,2026-07-30T10:34:52.966Z,eval_python,toolu_019B29V2uu2s9wWRNgU4PbKg,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3406,2026-07-30T10:35:19.340Z,eval_python,toolu_01SxcEVBpGYjANd9ifZryKQF,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3416,2026-07-30T10:35:34.347Z,eval_python,toolu_01KTnQsXKdTwiMfDwXXtg9B4,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3422,2026-07-30T10:35:43.957Z,eval_python,toolu_01CUk7b3PfRHNMaxDak5N349,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3429,2026-07-30T10:36:25.060Z,eval_python,toolu_01H1kZ7oyo5NDqnAmsgdStxe,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3435,2026-07-30T10:36:51.284Z,eval_python,toolu_01FmCfTKL8HGE91LpWm4aDw6,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3441,2026-07-30T10:37:02.487Z,eval_python,toolu_01QUD8o85Aeyi1FRZ6SvYd7X,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3452,2026-07-30T10:37:38.205Z,eval_python,toolu_015r8AV5kAof5XWEqZ6w4zUd,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3588,2026-07-30T10:48:51.859Z,eval_python,toolu_01UuvxxmJBwMSuvPmKpeEXqq,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3594,2026-07-30T10:49:26.427Z,eval_python,toolu_01VcaUPWwuPnjR5B43kQq4Lo,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3600,2026-07-30T10:49:49.550Z,eval_python,toolu_017dHVp1cVzZhCytsGjkLJLn,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3605,2026-07-30T10:50:10.214Z,eval_python,toolu_01SCHR39bvAvW3wbpaWywSzZ,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3616,2026-07-30T10:50:24.724Z,eval_python,toolu_01VmJiS1v9bBETxdpNoMoeKj,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3649,2026-07-30T10:52:25.827Z,eval_python,toolu_01SW9qtANSrn2ZSjVvNTFh8N,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3655,2026-07-30T10:58:42.004Z,eval_python,toolu_01HjvFLDG9KgjYTcdnjcJzmi,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3662,2026-07-30T10:59:18.597Z,eval_python,toolu_013iGyH87Wk1xzAttCvBowzt,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3673,2026-07-30T11:00:00.101Z,eval_python,toolu_016grCRBZWvUh3X54uECU5RB,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3680,2026-07-30T11:00:08.645Z,eval_python,toolu_01896QDcF4f7jkWvvPNbXNYE,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\31f29589-5638-4778-94e5-4a00a3cef2f6.jsonl,3761,2026-07-30T11:05:02.075Z,eval_python,toolu_011rGRTYpMpbz5RizHynMqPW,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,618,2026-08-12T17:50:50.251Z,get_sheets,toolu_013o3fDUcbq3wUzrT4g2G5H6,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,624,2026-08-12T17:50:56.805Z,get_sheet_content,toolu_016crLmwD4Gs923687e8KH1t,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,692,2026-08-12T17:59:45.861Z,get_sheets,toolu_01TY3BxMzcc5Z5yvoXA57RS7,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,698,2026-08-12T17:59:55.312Z,get_open_files,toolu_01KKRZVVBrfjoS6zEitsutX9,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,754,2026-08-12T18:02:48.595Z,get_commands,toolu_01W5YUpeZWM2LJBhSZbfKyYn,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,760,2026-08-12T18:02:54.430Z,get_commands,toolu_01FpVgsC4gYNKfK3hvhgjp6N,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,765,2026-08-12T18:02:57.523Z,get_commands,toolu_01GqpUYm5n9j8WX4EN94VWeY,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,771,2026-08-12T18:03:04.714Z,get_console_log,toolu_0161bR5xYq7SYU3GMnb7Eks8,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,787,2026-08-12T18:03:53.716Z,get_commands,toolu_01NNpuhuLAUwTuxDfqHkNGVs,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,793,2026-08-12T18:04:09.623Z,get_console_log,toolu_016qHznNYvrqFEX47FKAuzod,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,808,2026-08-12T18:07:46.484Z,get_console_log,toolu_01Qqt6jcMiCCfRKAyr6CGrVq,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,827,2026-08-12T18:08:41.626Z,get_console_log,toolu_01C1oWEmy8o2yDkvNmJiUuLY,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,849,2026-08-12T18:09:42.871Z,get_console_full,toolu_01EoDhAGQriq9GV3JC7rsUnB,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,856,2026-08-12T18:09:47.868Z,get_console_win,toolu_01E9QMicWca8sUvS1jHqmaK6,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,905,2026-08-12T18:11:54.979Z,get_console_win,toolu_019VRq5p3qVCueFcy4HjsXo7,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,916,2026-08-12T18:14:42.565Z,get_commands,toolu_01RNfXRickuzBNuHaqUfFuE4,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\37785f2b-7922-495e-8191-571f21087318.jsonl,921,2026-08-12T18:14:56.079Z,get_commands,toolu_0117cvSTEchRhT8rS42jo3vW,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4552c293-b932-49b8-bc66-491fec30ab37.jsonl,1054,2026-08-03T16:13:31.941Z,get_open_files,toolu_019P5dG7Ai9bxC23pQzRrtVJ,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4552c293-b932-49b8-bc66-491fec30ab37.jsonl,1060,2026-08-03T16:13:37.378Z,get_view_content,toolu_01NPhrJLmsTjfsbNEHvdSu2f,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,41,2026-07-30T16:48:46.765Z,get_console_win,toolu_01BfVTmwkf489jvAPrJmqdoc,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,183,2026-07-30T17:01:57.073Z,get_open_files,toolu_019qSsv8NbZafk3KKFj4KU8u,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,193,2026-07-30T17:02:01.588Z,get_sheets,toolu_01NACUk5LDZbwFQTMNdsbg62,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,199,2026-07-30T17:02:05.327Z,get_view_content,toolu_01EX7BvT6mxq5jEnBb49czao,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,224,2026-07-30T17:03:18.485Z,get_view_content,toolu_01X5iTjVL5PRw6rLxzppBCUC,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,240,2026-07-30T17:42:56.852Z,get_sheets,toolu_01Df4xsCh8LZH9YDDUKENQc5,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,246,2026-07-30T17:43:02.581Z,get_view_content,toolu_01GY2LknUbjXGtB6KybftM8t,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,347,2026-07-30T17:48:33.263Z,send_to_view,toolu_01JBJi3vjx3iVWGNRNW9rs9j,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,352,2026-07-30T17:48:52.369Z,get_view_content,toolu_01GTVBuNzacGXQP39k3LV8kx,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,359,2026-07-30T17:49:46.549Z,send_to_view,toolu_0138E765uAnKDxwaxdMFCpZw,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,369,2026-07-30T17:49:57.589Z,get_view_content,toolu_01WoUKPn2ak3HJ1J8Aavf3XD,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,392,2026-07-30T17:50:45.393Z,eval_python,toolu_017fMkh1gp9rFTShTPAwQ56X,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,398,2026-07-30T17:50:52.925Z,eval_python,toolu_01HXXK3KMGvwxGHTYSuALwX1,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,403,2026-07-30T17:51:04.896Z,eval_python,toolu_012WsfASVDJng1GAcR2kqYgb,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\45ea1225-8985-4a28-914b-66f490e95487.jsonl,408,2026-07-30T17:51:57.585Z,get_view_content,toolu_01ANPji5UhJGZv6mDPJS77iM,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,256,2026-08-14T20:31:47.163Z,get_console_log,toolu_01UHurT87cPHoJixKE1WyoXH,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,267,2026-08-14T20:31:49.364Z,get_commands,toolu_018WhZVPSpRwYLwALzuTHgnF,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,274,2026-08-14T20:31:54.024Z,get_menu_items,toolu_01W3GmBSnms6nuiPJLJbgBrh,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,296,2026-08-14T20:32:24.425Z,get_commands,toolu_01BBy95rK3u7NhqJ7LtFk4xB,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,348,2026-08-14T20:44:36.305Z,get_commands,toolu_01MMGT5oL7YdoYtA5CCicXZL,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,355,2026-08-14T20:45:01.048Z,get_menu_items,toolu_01VCBgGAdzM21QRN8C4Pjk4a,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,366,2026-08-14T20:45:12.832Z,eval_python,toolu_01GKfNxxYbJTPnnnjwjvjhJZ,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,387,2026-08-14T20:45:46.356Z,eval_python,toolu_01UtuCwg2B5Yi3NwUTqY85Ao,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,404,2026-08-14T20:45:59.078Z,eval_python,toolu_0168K29AnaHoGB9xs2TA2Po2,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,590,2026-08-14T21:00:00.108Z,get_commands,toolu_01KikNVAqg8ZmnaqjL4vTdsq,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,597,2026-08-14T21:00:03.915Z,get_menu_items,toolu_013ERnr7F1ayVkCyKnR5mJqm,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,615,2026-08-14T21:00:27.648Z,get_commands,toolu_01A2J1kFN8RqnPCVznZDZ4fx,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,629,2026-08-14T21:00:48.775Z,get_commands,toolu_01GK4Xr8GggSHPBPLrH72LHq,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,636,2026-08-14T21:01:29.989Z,get_console_log,toolu_01CzSkUkFnZ2F1PHT4jpT1ea,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,688,2026-08-14T21:06:09.059Z,get_console_log,toolu_01VfWgGrhmyfTbpqh3JTJPTB,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,695,2026-08-14T21:06:11.499Z,get_commands,toolu_01MxHkZEzpaEfTDECLCP2Dt1,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,709,2026-08-14T21:06:45.635Z,get_console_log,toolu_01RBG2KpLTnPngxMYAMyR1Aq,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,862,2026-08-14T21:09:33.997Z,get_console_log,toolu_01FDRbPAgouNWgM1TUjeBved,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,913,2026-08-14T21:11:10.036Z,get_console_log,toolu_01WSR22Yqg1892N6K3ACBbGf,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,920,2026-08-14T21:11:13.427Z,eval_python,toolu_016pWv3tUETH2ffeiCQ3tFUz,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,926,2026-08-14T21:11:26.551Z,get_commands,toolu_015JKmbtdcUNu9dZA67harh4,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,937,2026-08-14T21:11:43.244Z,get_menu_items,toolu_01TJLjpeerGfP4MDrJMbB3VL,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-SText\4c70a728-0d08-4f61-9f5a-306c4ebd7891.jsonl,951,2026-08-14T21:12:01.742Z,get_commands,toolu_011MBn3y6hK1kGpvG1hu8qQy,unknown,False
